file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2759440	2760213	-	ARMA	1-774/774	===============	0/0	100.00	100.00	megares	MEG_1120	Drugs:Aminoglycosides:16S_rRNA_methyltransferases:ARMA		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2763558	2764484	-	SULI	1-927/927	===============	0/0	100.00	100.00	megares	MEG_6616	Drugs:Sulfonamides:Sulfonamide-resistant_dihydropteroate_synthases:SULI		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2764902	2765703	-	ANT3-DPRIME	30-831/831	===============	0/0	96.51	99.88	megares	MEG_915	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT3-DPRIME		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2766410	2767314	-	AAC6-PRIME	1-882/980	========/=====.	3/23	90.00	97.02	megares	MEG_333	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2768877	2769692	-	APH3-DPRIME	1-816/816	===============	0/0	100.00	99.88	megares	MEG_1044	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-DPRIME		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2897191	2897520	+	ABES	1-330/330	===============	0/0	100.00	100.00	megares	MEG_376	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:ABES		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2900829	2901842	-	ADEL	1-1014/1014	===============	0/0	100.00	99.70	megares	MEG_699	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:ADEL		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2902058	2903278	+	ADEF	1-1221/1221	===============	0/0	100.00	100.00	megares	MEG_682	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADEF		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2903285	2906464	+	ADEG	1-3180/3180	===============	0/0	100.00	97.61	megares	MEG_684	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADEG		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2906474	2907925	+	ADEH	1-1452/1452	===============	0/0	100.00	98.97	megares	MEG_685	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADEH		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3026706	3027857	+	ADC	1-1152/1152	===============	0/0	100.00	100.00	megares	MEG_647	Drugs:betalactams:Class_C_betalactamases:ADC		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3438604	3439854	+	ADEI	1-1251/1251	===============	0/0	100.00	100.00	megares	MEG_687	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADEI		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3439867	3443043	+	ADEJ	1-3177/3177	===============	0/0	100.00	99.97	megares	MEG_692	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADEJ		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3443043	3444497	+	ADEK	1-1455/1455	===============	0/0	100.00	100.00	megares	MEG_693	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADEK		GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3765161	3765877	-	ADET2	1-717/717	===============	0/0	100.00	98.61	megares	MEG_706	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ADET2		GCA_000498375.2
