file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2139195	2140385	-	adeA	1-1191/1191	===============	0/0	100.00	100.00	card	AF370885.1:3438-4629	AdeA is the membrane fusion protein of the multidrug efflux complex AdeABC.	glycylcycline;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2140531	2141274	+	adeR	1-744/744	===============	0/0	100.00	98.12	card	HM440348.1:0-744	AdeR is a positive regulator of AdeABC efflux system. AdeR inactivation leads to susceptibility to aminoglycoside antibiotics.	glycylcycline;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2141306	2142370	+	adeS	1-1065/1086	===============	0/0	98.07	96.62	card	HM440348.1:775-1861	AdeS is a sensor kinase in the AdeRS regulatory system of AdeABC. It is essential for AdeABC expression.	glycylcycline;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2318587	2319891	-	Acinetobacter_baumannii_AbaQ	1-1305/1305	===============	0/0	100.00	97.85	card	CP001182.2:2256889-2255584	AbaQ is an MFS transporter mainly involved in the extrusion of quinolone-type drugs in A. baumannii.	fluoroquinolone	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2476165	2476818	+	adeN	1-654/654	===============	0/0	100.00	98.78	card	KF147862.1:0-654	AdeN is a repressor of AdeIJK a RND-type efflux pump in Acinetobacter baumannii. Its inactivation increases expression of AdeJ.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penicillin_beta-lactam;phenicol;rifamycin;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2587342	2588820	-	Acinetobacter_baumannii_AmvA	1-1479/1479	===============	0/0	100.00	97.16	card	FJ911554.1:176-1655	AmvA has 14 alpha-helical transmembrane segments qualifying it as a member of the DHA2 transporter family of the major facilitator superfamily (MFS). When AmvA was expressed in E. coli  the cells had at least four-fold decreased susceptibility to erythromycin acridine orange acriflavine deoxycholate and methyl viologen. AmvA from the AC0037 strain of A. baumannii was tested.	disinfecting_agents_and_antiseptics;macrolide	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2754726	2755610	-	mphE	1-885/885	===============	0/0	100.00	100.00	card	DQ839391.1:13757-12872	mphE is a macrolide phosphotransferase and resistance gene identified on a plasmid pRSB105.	macrolide	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2755666	2757141	-	msrE	1-1476/1476	===============	0/0	100.00	100.00	card	EU294228.1:21241-22717	MsrE is an ABC-F subfamily protein expressed to Klebsiella pneumoniae that confers resistance to erythromycin and streptogramin B antibiotics. It is associated with plasmid DNA. It is also 100% identical to ABC-F type ribosomal protection protein Msr(E) which is in multiple species.	macrolide;streptogramin	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2759440	2760213	-	armA	1-774/774	===============	0/0	100.00	100.00	card	GU437214.1:0-774	ArmA is a 16S rRNA methyltransferase that targets mature or nearly mature 30S subunits. It transfers a methyl group from S-adenosyl-L-methionine to N7-G1405 of the 16S rRNA an aminoglycoside binding site.	aminoglycoside	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2763558	2764397	-	sul1	1-840/840	===============	0/0	100.00	100.00	card	JF969163.1:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2764391	2764738	-	qacEdelta1	1-348/348	===============	0/0	100.00	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2764902	2765693	-	aadA	1-792/792	===============	0/0	100.00	99.75	card	AF550679.1:81768-80976	ANT(3'')-Ia is an aminoglycoside nucleotidyltransferase gene encoded by plasmids transposons integrons in Enterobacteriaceae A. baumannii P. aeruginosa and Vibrio cholerae.	aminoglycoside	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2765751	2766383	-	catB8	1-633/633	===============	0/0	100.00	100.00	card	AY123251.1:811-1444	catB8 is a plasmid or integron-encoded variant of the cat gene found in Klebsiella pneumoniae Salmonella typhi and Pseudomonas aeruginosa.	phenicol	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2766476	2767280	-	AAC(6')-Ib7	1-786/786	========/======	1/19	100.00	97.39	card	KR091911.1:75350-74564	AAC(6')-Ib7 is a plasmid-encoded aminoglycoside acetyltransferase in E. cloacae and C. freundii.	aminoglycoside	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2768877	2769692	-	APH(3')-Ia	1-816/816	===============	0/0	100.00	99.88	card	BX664015.1:103833-103017	APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic an aminoglycoside phosphotransferase encoded by plasmids transposons and genomic islands in K. pneumoniae A. baumannii S. marcescens Corynebacterium spp. Photobacterium spp. and Citrobacter spp.	aminoglycoside	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2897191	2897520	+	abeS	1-330/330	===============	0/0	100.00	97.88	card	CP001172.1:1249348-1249018	AbeS in an efflux pump of the SMR family of transporters found in Acinetobacter baumannii.	aminocoumarin;macrolide	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2900829	2901842	-	adeL	1-1014/1014	===============	0/0	100.00	99.01	card	KR297239.1:1428-414	AdeL is a regulator of AdeFGH in Acinetobacter baumannii. AdeL mutations are associated with AdeFGH overexpression and multidrug resistance.	fluoroquinolone;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2902058	2903278	+	adeG	1-1221/1221	===============	0/0	100.00	97.95	card	CT025800.2:0-1221	AdeG is the inner membrane transporter of the AdeFGH multidrug efflux complex.	fluoroquinolone;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2903285	2906464	+	adeF	1-3180/3180	===============	0/0	100.00	97.61	card	CT025801.2:0-3180	AdeF is the membrane fusion protein of the multidrug efflux complex AdeFGH.	fluoroquinolone;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	2906474	2907925	+	adeH	1-1452/1452	===============	0/0	100.00	98.97	card	CT025802.2:0-1452	AdeH is the outer membrane channel protein of the AdeFGH multidrug efflux complex.	fluoroquinolone;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3026706	3027857	+	ADC-31	1-1152/1152	===============	0/0	100.00	100.00	card	CP001921.1:2803996-2805148	ADC-31 is a beta-lactamase found in Acinetobacter baumannii.	cephalosporin	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3438604	3439854	+	adeI	1-1251/1251	===============	0/0	100.00	99.44	card	CP001182.2:3283426-3284677	AdeI is the membrane fusion protein of the AdeIJK multidrug efflux complex.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penicillin_beta-lactam;phenicol;rifamycin;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3439867	3443043	+	adeJ	1-3177/3177	===============	0/0	100.00	99.97	card	AY769962.1:2434-5611	AdeJ is a RND efflux protein that acts as the inner membrane transporter of the AdeIJK efflux complex. It has 57% identity with E. coli AcrB.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penicillin_beta-lactam;phenicol;rifamycin;tetracycline	GCA_000498375.2
GCA_000498375.2.fasta	ENA|CP017152|CP017152.1	3443043	3444497	+	adeK	1-1455/1455	===============	0/0	100.00	100.00	card	AY769962.1:5610-7065	AdeK is the outer membrane factor protein in the adeIJK multidrug efflux complex.	carbapenem;cephalosporin;diaminopyrimidine;fluoroquinolone;lincosamide;macrolide;penicillin_beta-lactam;phenicol;rifamycin;tetracycline	GCA_000498375.2
